Date,Dividends
2008-10-29,0.070000
2009-03-04,0.070000
2009-05-20,0.070000
2009-08-26,0.070000
2009-11-18,0.070000
2010-03-03,0.070000
2010-05-19,0.070000
2010-08-25,0.070000
2010-11-17,0.070000
2011-03-02,0.070000
2011-05-18,0.070000
2011-08-24,0.070000
2011-11-21,0.070000
2012-03-12,0.070000
2012-05-30,0.070000
2012-08-30,0.070000
2012-11-28,0.070000
2013-03-07,0.070000
2013-05-23,0.090000
2013-08-23,0.090000
2013-12-12,0.090000
2014-03-06,0.090000
2014-05-21,0.090000
2014-08-26,0.090000
2014-12-11,0.090000
2015-03-05,0.090000
2015-05-26,0.090000
2015-08-20,0.090000
2015-12-10,0.100000
2016-03-03,0.100000
2016-05-24,0.100000
2016-08-31,0.100000
2016-12-08,0.100000
2017-02-23,0.100000
2017-05-23,0.100000
2017-08-17,0.100000
2017-12-15,0.100000
2018-03-02,0.100000
2018-05-23,0.100000
2018-08-17,0.100000
2018-12-14,0.100000
2019-03-06,0.100000
2019-05-22,0.100000
2019-08-16,0.100000
2019-12-13,0.100000
2020-03-11,0.100000
2020-05-27,0.100000
2020-08-21,0.100000
2020-12-11,0.100000
2021-03-05,0.100000
2021-05-26,0.100000
2021-08-20,0.100000
2021-12-10,0.100000
2022-03-04,0.100000
2022-05-25,0.100000
2022-08-19,0.100000
2022-12-16,0.100000
2023-03-03,0.100000
2023-05-24,0.100000
