Date,Dividends
2012-06-19,0.060000
2012-09-11,0.060000
2012-12-11,0.060000
2013-03-12,0.060000
2013-06-11,0.060000
2013-09-10,0.060000
2013-12-10,0.060000
2014-03-11,0.060000
2014-06-10,0.060000
2014-09-09,0.060000
2014-12-09,0.060000
2015-03-10,0.060000
2015-06-09,0.060000
2015-10-06,0.060000
2015-12-14,0.060000
2016-03-24,0.060000
2016-06-10,0.060000
2016-09-26,0.060000
2016-12-02,0.060000
2017-03-31,0.060000
2017-06-30,0.060000
2017-10-06,0.060000
2017-12-26,0.060000
2018-03-28,0.060000
2018-07-06,0.060000
2018-10-01,0.060000
2018-12-24,0.060000
2019-04-02,0.060000
2019-07-11,0.060000
2019-10-09,0.060000
2019-12-24,0.060000
2020-04-02,0.060000
2020-07-10,0.060000
2020-10-08,0.060000
2020-12-22,0.060000
2021-04-08,0.060000
2021-07-08,0.060000
2021-10-07,0.060000
2022-01-06,0.060000
2022-04-07,0.060000
2022-07-07,0.060000
2022-10-06,0.060000
2023-01-05,0.060000
2023-04-05,0.060000
2023-07-06,0.060000
