Date,Dividends
1985-09-26,0.220000
1985-12-26,0.220000
1986-03-26,0.220000
1986-06-26,0.237500
1986-09-30,0.237500
1986-12-26,0.237500
1987-03-31,0.237500
1987-06-25,0.252500
1987-09-29,0.252500
1987-12-28,0.252500
1988-03-28,0.252500
1988-06-28,0.265000
1988-09-27,0.265000
1988-12-28,0.265000
1989-03-28,0.265000
1989-07-03,0.277500
1989-09-26,0.277500
1989-12-26,0.277500
1990-04-03,0.277500
1990-07-03,0.290000
1990-09-25,0.290000
1990-12-26,0.290000
1991-04-02,0.290000
1991-07-05,0.302500
1991-09-25,0.302500
1991-12-26,0.302500
1992-04-02,0.302500
1992-07-02,0.315000
1992-09-25,0.315000
1992-12-28,0.315000
1993-04-02,0.315000
1993-07-01,0.322500
1993-09-27,0.322500
1993-12-29,0.322500
1994-04-04,0.322500
1994-07-01,0.330000
1994-09-27,0.330000
1994-12-30,0.330000
1995-04-03,0.330000
1995-07-11,0.337500
1995-09-28,0.337500
1995-12-28,0.337500
1996-04-08,0.337500
1996-07-09,0.345000
1996-09-27,0.345000
1996-12-31,0.345000
1997-04-07,0.345000
1997-07-07,0.352500
1997-09-29,0.352500
1997-12-30,0.352500
1998-04-06,0.352500
1998-07-07,0.358000
1998-09-29,0.358000
1998-12-30,0.358000
1999-04-05,0.358000
1999-07-06,0.363000
1999-09-29,0.363000
1999-12-31,0.363000
2000-04-11,0.363000
2000-07-11,0.368000
2000-08-21,0.159000
2000-10-04,0.218000
2000-12-28,0.375000
2001-03-29,0.375000
2001-07-05,0.375000
2001-09-28,0.375000
2001-12-28,0.375000
2002-04-04,0.375000
2002-07-03,0.375000
2002-10-03,0.188000
2002-12-31,0.188000
2003-06-05,0.188000
2003-07-02,0.188000
2003-12-11,0.188000
2003-12-30,0.188000
2004-03-31,0.188000
2004-06-30,0.208000
2004-09-29,0.208000
2004-12-30,0.208000
2005-03-29,0.208000
2005-06-28,0.215000
2005-09-27,0.215000
2005-12-29,0.215000
2006-03-28,0.215000
2006-06-27,0.223000
2006-09-26,0.223000
2006-12-26,0.223000
2007-03-27,0.223000
2007-06-26,0.230000
2007-09-25,0.230000
2007-12-24,0.230000
2008-03-25,0.230000
2008-06-24,0.238000
2008-09-23,0.238000
2008-12-24,0.238000
2009-03-24,0.238000
2009-06-23,0.245000
2009-09-22,0.245000
2009-12-22,0.245000
2010-03-23,0.245000
2010-06-22,0.253000
2010-09-21,0.253000
2010-12-21,0.253000
2011-03-22,0.253000
2011-06-21,0.260000
2011-09-20,0.260000
2011-12-22,0.260000
2012-03-20,0.260000
2012-06-19,0.270000
2012-09-18,0.270000
2012-12-24,0.270000
2013-03-19,0.270000
2013-06-18,0.280000
2013-09-17,0.280000
2013-12-24,0.280000
2014-03-18,0.300000
2014-06-17,0.300000
2014-09-16,0.300000
2014-12-23,0.300000
2015-03-13,0.320000
2015-06-16,0.320000
2015-09-15,0.320000
2015-12-22,0.320000
2016-03-11,0.340000
2016-06-14,0.340000
2016-09-13,0.340000
2016-12-22,0.340000
2017-03-13,0.360000
2017-06-13,0.360000
2017-09-14,0.360000
2017-12-27,0.360000
2018-03-14,0.380000
2018-06-14,0.380000
2018-09-13,0.380000
2018-12-27,0.380000
2019-03-14,0.405000
2019-06-13,0.405000
2019-09-12,0.405000
2019-12-24,0.405000
2020-03-12,0.430000
2020-06-12,0.430000
2020-09-14,0.430000
2020-12-22,0.430000
2021-03-12,0.458000
2021-06-14,0.458000
2021-09-14,0.458000
2021-12-21,0.458000
2022-03-14,0.488000
2022-06-14,0.488000
2022-09-14,0.488000
2022-12-28,0.488000
2023-03-14,0.520000
2023-06-14,0.520000
